allele,gene_family,whitelisted_taxa,product_name,scope,type,subtype,class,subclass,refseq_protein_accession,refseq_nucleotide_accession,curated_refseq_start,genbank_protein_accession,genbank_nucleotide_accession,genbank_strand_orientation,genbank_cds_start,genbank_cds_stop,pubmed_reference,blacklisted_taxa,db_version,enhanced_subclass,to_check
blaPDC-367,blaPDC,,class C beta-lactamase PDC-367,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_121286063.1,NG_065919.1,No,QDO71686.1,MN182528.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-368,blaPDC,,class C beta-lactamase PDC-368,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044456.1,NG_065920.1,No,QDO71687.1,MN182529.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-369,blaPDC,,class C beta-lactamase PDC-369,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044457.1,NG_065921.1,No,QDO71688.1,MN182530.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-37,blaPDC,,class C beta-lactamase PDC-37,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_023092413.1,NG_049909.1,No,AIG19974.1,KJ949052.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-370,blaPDC,,class C beta-lactamase PDC-370,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044458.1,NG_065922.1,No,QDO71689.1,MN182531.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-371,blaPDC,,class C beta-lactamase PDC-371,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_126118969.1,NG_065923.1,No,QDO71690.1,MN182532.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-372,blaPDC,,class C beta-lactamase PDC-372,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044459.1,NG_065924.1,No,QDO71692.1,MN186736.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-373,blaPDC,,class C beta-lactamase PDC-373,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044460.1,NG_065925.1,No,QDO71693.1,MN186737.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-374,blaPDC,,class C beta-lactamase PDC-374,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_003454242.1,NG_065926.1,No,ENH92143.1,APMD01000039.1,+,89597,90811,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-375,blaPDC,,class C beta-lactamase PDC-375,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044461.1,NG_065927.1,No,QDY98377.1,MN219700.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-376,blaPDC,,class C beta-lactamase PDC-376,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044462.1,NG_065928.1,No,QDY98378.1,MN219701.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-377,blaPDC,,class C beta-lactamase PDC-377,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044463.1,NG_065929.1,No,QDY98379.1,MN219702.1,+,1,1197,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-378,blaPDC,,class C beta-lactamase PDC-378,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044464.1,NG_065930.1,No,QDY98380.1,MN219703.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-379,blaPDC,,class C beta-lactamase PDC-379,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044465.1,NG_065931.1,No,QDY98374.1,MN219697.1,+,1,1176,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-38,blaPDC,,class C beta-lactamase PDC-38,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_022580963.1,NG_049910.1,No,AIG19975.1,KJ949053.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-380,blaPDC,,class C beta-lactamase PDC-380,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044466.1,NG_065932.1,No,QDY98375.1,MN219698.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-381,blaPDC,,inhibitor-resistant class C beta-lactamase PDC-381,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044467.1,NG_065933.1,No,QDY98376.1,MN219699.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-382,blaPDC,,class C beta-lactamase PDC-382,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044468.1,NG_065934.1,No,QDY98383.1,MN249724.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-383,blaPDC,,class C beta-lactamase PDC-383,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_148044469.1,NG_065935.1,No,QED08958.1,MN267700.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-384,blaPDC,,class C beta-lactamase PDC-384,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_150823491.1,NG_066540.1,No,QEJ74002.1,MN339505.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-385,blaPDC,,class C beta-lactamase PDC-385,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_150823492.1,NG_066541.1,No,QEM40510.1,MN401326.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-386,blaPDC,,class C beta-lactamase PDC-386,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_150823493.1,NG_066542.1,No,QEQ92511.1,MN481107.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-387,blaPDC,,class C beta-lactamase PDC-387,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_152315506.1,NG_066756.1,No,QEV89918.1,MN510334.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-388,blaPDC,,class C beta-lactamase PDC-388,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_152315507.1,NG_066757.1,No,QFC98036.1,MN525567.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-39,blaPDC,,class C beta-lactamase PDC-39,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_023091031.1,NG_049911.1,No,AIG19976.1,KJ949054.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-4,blaPDC,,class C extended-spectrum beta-lactamase PDC-4,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864580.1,NG_049912.1,No,ACQ82809.1,FJ666067.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-40,blaPDC,,class C beta-lactamase PDC-40,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864581.1,NG_049913.1,No,AIG19977.1,KJ949055.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-41,blaPDC,,class C beta-lactamase PDC-41,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034081664.1,NG_049914.1,No,AIG19978.1,KJ949056.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-42,blaPDC,,class C beta-lactamase PDC-42,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864582.1,NG_049915.1,No,AIG19979.1,KJ949057.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-43,blaPDC,,class C beta-lactamase PDC-43,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_033998327.1,NG_049916.1,No,AIG19980.1,KJ949058.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-44,blaPDC,,class C beta-lactamase PDC-44,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034032599.1,NG_049917.1,No,AIG19981.1,KJ949059.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-45,blaPDC,,class C beta-lactamase PDC-45,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034041053.1,NG_049918.1,No,AIG19982.1,KJ949060.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-46,blaPDC,,class C beta-lactamase PDC-46,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_043083525.1,NG_049919.1,No,AIG19983.1,KJ949061.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-47,blaPDC,,class C beta-lactamase PDC-47,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_033985393.1,NG_049920.1,No,AIG19984.1,KJ949062.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-48,blaPDC,,class C beta-lactamase PDC-48,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034051361.1,NG_049921.1,No,AIG19985.1,KJ949063.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-49,blaPDC,,class C beta-lactamase PDC-49,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034043639.1,NG_049922.1,No,AIG19986.1,KJ949064.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-5,blaPDC,,class C extended-spectrum beta-lactamase PDC-5,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_003119095.1,NG_049923.1,No,ACQ82810.1,FJ666068.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-50,blaPDC,,class C beta-lactamase PDC-50,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034048369.1,NG_049924.1,No,AIG19987.1,KJ949065.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-51,blaPDC,,class C beta-lactamase PDC-51,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_033987207.1,NG_049925.1,No,AIG19988.1,KJ949066.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-52,blaPDC,,class C beta-lactamase PDC-52,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034031407.1,NG_049926.1,No,AIG19989.1,KJ949067.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-53,blaPDC,,class C beta-lactamase PDC-53,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034054438.1,NG_049927.1,No,AIG19990.1,KJ949068.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-54,blaPDC,,class C beta-lactamase PDC-54,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034003797.1,NG_049928.1,No,AIG19991.1,KJ949069.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-55,blaPDC,,class C beta-lactamase PDC-55,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_033945151.1,NG_049929.1,No,AIG19992.1,KJ949070.1,+,1,1215,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-56,blaPDC,,class C beta-lactamase PDC-56,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034028067.1,NG_049930.1,No,AIG19993.1,KJ949071.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-57,blaPDC,,class C beta-lactamase PDC-57,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_033974288.1,NG_049931.1,No,AIG19994.1,KJ949072.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-58,blaPDC,,class C beta-lactamase PDC-58,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864583.1,NG_049932.1,No,AIG19995.1,KJ949073.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-59,blaPDC,,class C beta-lactamase PDC-59,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034005655.1,NG_049933.1,No,AIG19996.1,KJ949074.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-6,blaPDC,,class C beta-lactamase PDC-6,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_023130930.1,NG_049934.1,No,ACQ82811.1,FJ666069.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-60,blaPDC,,class C beta-lactamase PDC-60,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_043089496.1,NG_049935.1,No,AIG19997.1,KJ949075.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-61,blaPDC,,class C beta-lactamase PDC-61,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034039380.1,NG_049936.1,No,AIG19998.1,KJ949076.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-62,blaPDC,,class C beta-lactamase PDC-62,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_033998317.1,NG_049937.1,No,AIG19999.1,KJ949077.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-63,blaPDC,,class C beta-lactamase PDC-63,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_033969586.1,NG_049938.1,No,AIG20000.1,KJ949078.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-64,blaPDC,,class C beta-lactamase PDC-64,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_043104614.1,NG_049939.1,No,AIG20001.1,KJ949079.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-65,blaPDC,,class C beta-lactamase PDC-65,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_033940628.1,NG_049940.1,No,AIG20002.1,KJ949080.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-66,blaPDC,,class C beta-lactamase PDC-66,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_033977759.1,NG_049941.1,No,AIG20003.1,KJ949081.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-67,blaPDC,,class C beta-lactamase PDC-67,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034020787.1,NG_049942.1,No,AIG20004.1,KJ949082.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-68,blaPDC,,class C beta-lactamase PDC-68,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_033957064.1,NG_049943.1,No,AIG20005.1,KJ949083.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-69,blaPDC,,class C beta-lactamase PDC-69,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034066397.1,NG_049944.1,No,AIG20006.1,KJ949084.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-7,blaPDC,,class C beta-lactamase PDC-7,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864584.1,NG_049945.1,No,ACQ82812.1,FJ666070.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-70,blaPDC,,class C beta-lactamase PDC-70,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_033962599.1,NG_049946.1,No,AIG20007.1,KJ949085.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-71,blaPDC,,class C beta-lactamase PDC-71,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_031630420.1,NG_049947.1,No,AIG20008.1,KJ949086.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-72,blaPDC,,class C beta-lactamase PDC-72,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_034056534.1,NG_049948.1,No,AIG20009.1,KJ949087.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-74,blaPDC,,class C beta-lactamase PDC-74,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_040184286.1,NG_051744.1,Yes,,CCOM01000012.1,-,43032,44225,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-8,blaPDC,,class C beta-lactamase PDC-8,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_003118203.1,NG_049949.1,No,ACQ82813.1,FJ666071.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-80,blaPDC,,class C beta-lactamase PDC-80,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_058169253.1,NG_054667.1,No,ANJ78206.1,KX354370.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-86,blaPDC,,class C beta-lactamase PDC-86,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_058198950.1,NG_050726.1,No,KSN86152.1,LLSH01000109.1,+,88828,90021,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-9,blaPDC,,class C beta-lactamase PDC-9,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864585.1,NG_049950.1,No,ACQ82814.1,FJ666072.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-94,blaPDC,,class C beta-lactamase PDC-94,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864586.1,NG_049951.1,No,AMR55736.1,KU963196.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-95,blaPDC,,class C beta-lactamase PDC-95,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864587.1,NG_049952.1,No,AMR55738.1,KU963198.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-96,blaPDC,,class C beta-lactamase PDC-96,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864588.1,NG_049953.1,No,AMR55739.1,KU963199.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-97,blaPDC,,class C beta-lactamase PDC-97,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_061196139.1,NG_049954.1,No,AMR55740.1,KU963200.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-98,blaPDC,,class C beta-lactamase PDC-98,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_023913271.1,NG_049955.1,No,ANB78222.1,KX160455.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPDC-99,blaPDC,,class C beta-lactamase PDC-99,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864589.1,NG_049956.1,No,ANB78223.1,KX160456.1,+,1,1194,,,2020-01-22.1,ESBL (AmpC type),no
blaPER-1,blaPER,,inhibitor-resistant class A extended-spectrum beta-lactamase PER-1,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_001100753.1,NG_049960.1,No,CAA79968.1,Z21957.1,-,285,1211,,,2020-01-22.1,ESBL,no
blaPER-10,blaPER,,class A extended-spectrum beta-lactamase PER-10,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_001100752.1,NG_059319.1,No,EKA64008.1,AMGG01000070.1,-,3292,4218,,,2020-01-22.1,ESBL,no
blaPER-11,blaPER,,class A extended-spectrum beta-lactamase PER-11,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_104009831.1,NG_056387.1,No,AEH59675.1,HQ386849.1,+,1539,2465,,,2020-01-22.1,ESBL,no
blaPER-12,blaPER,,class A extended-spectrum beta-lactamase PER-12,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_096865225.1,NG_059335.1,No,PCQ35791.1,NXKD01000046.1,-,2983,3909,,,2020-01-22.1,ESBL,no
blaPER-13,blaPER,,class A extended-spectrum beta-lactamase PER-13,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_136512105.1,NG_064782.1,No,QBA86171.1,MK492254.1,+,1,927,,,2020-01-22.1,ESBL,no
blaPER-14,blaPER,,class A extended-spectrum beta-lactamase PER-14,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_156404659.1,NG_067159.1,No,QGN18750.1,MN715315.1,+,1,927,,,2020-01-22.1,ESBL,no
blaPER-2,blaPER,,class A extended-spectrum beta-lactamase PER-2,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_032491907.1,NG_049961.1,No,CAA63714.1,X93314.1,+,278,1204,,,2020-01-22.1,ESBL,no
blaPER-3,blaPER,,class A extended-spectrum beta-lactamase PER-3,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_049637349.1,NG_049962.1,No,AAU89132.1,AY740681.1,+,7103,8029,,,2020-01-22.1,ESBL,no
blaPER-4,blaPER,,class A extended-spectrum beta-lactamase PER-4,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864593.1,NG_049963.1,No,ACE77058.1,EU748544.1,+,1,927,,,2020-01-22.1,ESBL,no
blaPER-5,blaPER,,class A extended-spectrum beta-lactamase PER-5,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864594.1,NG_049964.1,No,ACN22483.1,FJ627180.1,+,1,926,,,2020-01-22.1,ESBL,no
blaPER-6,blaPER,,class A extended-spectrum beta-lactamase PER-6,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864595.1,NG_049965.1,No,ADD80743.1,GQ396303.1,+,1,927,,,2020-01-22.1,ESBL,no
blaPER-7,blaPER,,class A extended-spectrum beta-lactamase PER-7,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_032495440.1,NG_049966.1,No,AEI54993.1,HQ713678.1,+,5757,6683,,,2020-01-22.1,ESBL,no
blaPER-8,blaPER,,class A extended-spectrum beta-lactamase PER-8,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864596.1,NG_049967.1,No,BAP39824.1,AB985401.1,+,5557,6483,,,2020-01-22.1,ESBL,no
blaPER-9,blaPER,,class A extended-spectrum beta-lactamase PER-9,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063864597.1,NG_049968.1,No,BAU25894.1,LC110323.1,+,1,927,,,2020-01-22.1,ESBL,no
blaPFM-1,blaPFM,,subclass B2 metallo-beta-lactamase PFM-1,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_148044470.1,NG_065936.1,No,QDC33502.1,MN065826.1,+,1,762,,,2020-01-22.1,Carbapenemase (MBL),no
blaPFM-2,blaPFM,,subclass B2 metallo-beta-lactamase PFM-2,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_057012521.1,NG_067160.1,No,QGJ02506.1,MN080496.1,+,1,762,,,2020-01-22.1,Carbapenemase (MBL),no
blaPFM-3,blaPFM,,subclass B2 metallo-beta-lactamase PFM-3,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_156404660.1,NG_067161.1,No,QGJ02507.1,MN080497.1,+,1,762,,,2020-01-22.1,Carbapenemase (MBL),no
blaPLA-1,blaPLA,,class A broad-spectrum beta-lactamase PLA-1,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_032699754.1,NG_049969.1,No,AAP79046.1,AY302757.1,+,187,1062,,,2020-01-22.1,ESBL,no
blaPLA-2a,blaPLA,,class A beta-lactamase PLA-2a,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_047664983.1,NG_049970.1,No,AAP79049.1,AY307385.1,+,162,1037,,,2020-01-22.1,ESBL,no
blaPLA-3,blaPLA,,class A beta-lactamase PLA-3,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_032696109.1,NG_049971.1,No,AAS87022.1,AY507663.1,+,165,1040,,,2020-01-22.1,ESBL,no
blaPLA-6,blaPLA,,class A beta-lactamase PLA-6,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063864598.1,NG_049972.1,No,ABB73249.1,DQ251478.1,+,142,1017,,,2020-01-22.1,ESBL,no
blaPLN-1,blaPLN,,subclass B3 metallo-beta-lactamase PLN-1,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_041884311.1,NG_055471.1,No,KIO75746.1,JXRA01000085.1,+,19162,20031,,,2020-01-22.1,Carbapenemase (MBL),no
blaPME-1,blaPME,,class A extended-spectrum beta-lactamase PME-1,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063864599.1,NG_049973.1,No,ADW20349.1,HQ541434.2,+,3071,4000,,,2020-01-22.1,ESBL,no
blaPOM-1,blaPOM,,subclass B3 metallo-beta-lactamase POM-1,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_044403015.1,NG_049974.1,No,ABY56045.1,EU315252.1,+,972,1832,,,2020-01-22.1,Carbapenemase (MBL),no
blaPOM-2,blaPOM,,subclass B3 metallo-beta-lactamase POM-2,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_140423326.1,NG_065446.1,No,QCE31564.1,MK807024.1,+,1,861,,,2020-01-22.1,Carbapenemase (MBL),no
,blaPSE,,PSE family carbenicillin-hydrolyzing class A beta-lactamase,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_071846358.1,NG_052478.1,Yes,,EF204552.1,+,141,1007,,,2020-01-22.1,Beta-lactamase (not ESBL or carbapenemase),no
blaCARB-1,blaPSE,,PSE family carbenicillin-hydrolyzing class A beta-lactamase CARB-1,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063857835.1,NG_048713.1,No,AAK96394.1,AF313471.1,+,1422,2288,,,2020-01-22.1,Beta-lactamase (not ESBL or carbapenemase),no
blaCARB-11,blaPSE,,PSE family carbenicillin-hydrolyzing class A beta-lactamase CARB-11,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063857838.1,NG_048715.1,No,AAG23870.1,AY008290.1,+,1,867,,,2020-01-22.1,Beta-lactamase (not ESBL or carbapenemase),no
blaCARB-12,blaPSE,,PSE family carbenicillin-hydrolyzing class A beta-lactamase CARB-12,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063857839.1,NG_056111.1,No,BAA24531.1,D86225.1,+,232,1098,,,2020-01-22.1,Beta-lactamase (not ESBL or carbapenemase),no
blaCARB-2,blaPSE,,PSE family carbenicillin-hydrolyzing class A beta-lactamase CARB-2,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_001931474.1,NG_048722.1,No,AAA25741.1,M69058.1,+,146,1012,,,2020-01-22.1,Beta-lactamase (not ESBL or carbapenemase),no
blaCARB-3,blaPSE,,PSE family carbenicillin-hydrolyzing class A beta-lactamase CARB-3,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063859105.1,NG_048733.1,Yes,,S46063.1,+,170,1036,,,2020-01-22.1,Beta-lactamase (not ESBL or carbapenemase),no
blaCARB-4,blaPSE,,PSE family carbenicillin-hydrolyzing class A beta-lactamase CARB-4,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_032489168.1,NG_048742.1,No,AAC09012.1,U14749.1,+,691,1557,,,2020-01-22.1,Beta-lactamase (not ESBL or carbapenemase),no
blaCARB-51,blaPSE,,PSE family carbenicillin-hydrolyzing class A beta-lactamase CARB-51,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_150823466.1,NG_066505.1,No,QEJ74003.1,MN339506.1,+,49,915,,,2020-01-22.1,Beta-lactamase (narrow-spectrum),no
